article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string;volume:string;year:int
207637;Chong Wu|Gongjun Xu|Wei Pan|Xiaotong Shen;;;;;;;;;;;http://jmlr.org/papers/v21/18-807.html;oa;;J. Mach. Learn. Res.;journals/jmlr/WuXSP20;2020-11-18;;;;;;128:1-128:67;;;;;;A Regularization-Based Adaptive Test for High-Dimensional GLMs.;;;db/journals/jmlr/jmlr21.html#WuXSP20;21;2020
208716;Ran El-Yaniv|Ron Begleiter;;;;;;;;;;;http://jmlr.org/papers/v7/begleiter06a.html;oa;;J. Mach. Learn. Res.;journals/jmlr/BegleiterE06;2019-07-10;;;;;;379-411;;;;;;Superior Guarantees for Sequential Prediction and Lossless Compression via Alphabet Decomposition.;;;db/journals/jmlr/jmlr7.html#BegleiterE06;7;2006
216129;Jette Viethen|Robert Dale;;;;;;;;;;;http://www.atala.org/Evaluation-in-Natural-Language;;;Trait. Autom. des Langues;journals/tal/ViethenD07;2020-07-30;;;;;1;141-160;;;;;;Evaluation in Natural Language Generation: Lessons from Referring Expression Generation.;;;db/journals/tal/tal48.html#ViethenD07;48;2007
216232;Igor Mineyev;;;;;;;;;;;https://doi.org/10.1142/S0218196799000059;;;Int. J. Algebra Comput.;journals/ijac/Mineyev99;2020-08-25;;;;;1;51-78;;;;∞;;ℓ;;;db/journals/ijac/ijac9.html#Mineyev99;9;1999
223742;Oliver W. W. Yang|Yang Hong 0005;;;;;;;;;;;https://doi.org/10.1504/IJIPT.2005.008043;;;Int. J. Internet Protoc. Technol.;journals/ijipt/HongY05;2021-01-14;;;;;2;86-93;;;;;;Self-tuning PI rate controller for best-effort traffic with interval phase margin assignment.;;;db/journals/ijipt/ijipt1.html#HongY05;1;2005
230512;Cheng Huang|Fu Xiao|Lili Wang;;;;;;;;;;;https://www.oldcitypublishing.com/journals/ahswn-home/ahswn-issue-contents/ahswn-volume-43-number-3-4-2019/17996-2/;;;Ad Hoc Sens. Wirel. Networks;journals/ahswn/WangXH19;2020-04-25;;;;;3-4;179-212;;;;;;Adaptive Topology Control with Link Quality Prediction for Underwater Sensor Networks.;;;db/journals/ahswn/ahswn43.html#WangXH19;43;2019
236868;Alexey Nekrasov|Jeffrey Ouellette|Joel T. Johnson|Ninoslav Majurec;;0000-0003-4378-1145;;;;;;;;;https://doi.org/10.1109/LGRS.2013.2261047;;;IEEE Geosci. Remote. Sens. Lett.;journals/lgrs/NekrasovOMJ13;2020-04-09;;;;;6;1503-1506;;;;;;A Study of Sea Surface Wind Vector Estimation From Near-Nadiral Cross-Track-Scanned Backscatter Data.;;;db/journals/lgrs/lgrs10.html#NekrasovOMJ13;10;2013
240768;Kojiro Taguchi|Makoto Takizawa 0001;;;;;;;;;;;http://www.iis.sinica.edu.tw/page/jise/2003/200305_04.html;archive;;J. Inf. Sci. Eng.;journals/jise/TaguchiT03;2021-07-16;;;;;3;451-465;;;;;;Two-Layered Protocol for a Large-Scale Group of Processes.;;;db/journals/jise/jise19.html#TaguchiT03;19;2003
245142;Hua Wang 0002|Jun Zhang 0003|Zhi-Hui Zhan|Zong-Gan Chen;;0000-0001-7585-5212|0000-0001-7835-9871|0000-0002-8465-0996|0000-0003-0862-0514;;;;;;;;;https://doi.org/10.1109/TEVC.2019.2944180;;;IEEE Trans. Evol. Comput.;journals/tec/ChenZWZ20;2020-08-26;;;;;4;708-719;;;;;;Distributed Individuals for Multiple Peaks: A Novel Differential Evolution for Multimodal Optimization Problems.;;;db/journals/tec/tec24.html#ChenZWZ20;24;2020
245596;Graham Kendall|Masri Ayob|Nasser R. Sabar|Rong Qu;;0000-0001-8318-7509;;;;;;;;;https://doi.org/10.1109/TEVC.2014.2319051;;;IEEE Trans. Evol. Comput.;journals/tec/SabarAKQ15;2020-05-12;;;;;3;309-325;;;;;;Automatic Design of a Hyper-Heuristic Framework With Gene Expression Programming for Combinatorial Optimization Problems.;;;db/journals/tec/tec19.html#SabarAKQ15;19;2015
247360;Chengfei Liu|Jiajie Xu 0001|Kai Zheng 0001|Nickolas J. G. Falkner|Pengpeng Zhao|Rui Zhou 0001|Xiaozhao Song;;;;;;;;;;;https://doi.org/10.1007/s10707-019-00358-x;;;GeoInformatica;journals/geoinformatica/SongXZLZZF20;2021-06-16;;;;;1;61-84;;;;;;Collective spatial keyword search on activity trajectories.;;;db/journals/geoinformatica/geoinformatica24.html#SongXZLZZF20;24;2020
250079;;;;;;;;;;;;https://doi.org/10.1016/S1353-4858(12)70051-X;;;Netw. Secur.;journals/ns/X12;2020-02-22;;;;;6;4;;;;;;Windows Forensic Analysis Toolkit.;;;db/journals/ns/ns2012.html#X12;2012;2012
250223;Steve Gold;;;;;;;;;;;https://doi.org/10.1016/S1353-4858(10)70135-5;;;Netw. Secur.;journals/ns/Gold10b;2020-02-22;;;;;11;11-14;;;;;;Social engineering today: psychology, strategies and tricks.;;;db/journals/ns/ns2010.html#Gold10b;2010;2010
254166;Nancy L. Martin|Peter P. Mykytyn Jr.;;;;;;;;;;;https://www.tandfonline.com/doi/abs/10.1080/08874417.2010.11645434;;;J. Comput. Inf. Syst.;journals/jcis/MartinM10;2020-04-16;;;;;4;88-96;;;;;;Business Method Patents and Sustained Competitive Advantage.;;;db/journals/jcis/jcis50.html#MartinM10;50;2010
259127;Jing Zhang|Kefei Chen|Linfeng Shen|Longbin Lai|Yanfei Zheng;;;;;;;;;;;https://doi.org/10.4018/ijcac.2012010105;;;Int. J. Cloud Appl. Comput.;journals/ijcac/LaiSZCZ12;2020-03-31;;;;;1;71-82;;;;;;Analysis for REPERA: A Hybrid Data Protection Mechanism in Distributed Environment.;;;db/journals/ijcac/ijcac2.html#LaiSZCZ12;2;2012
261345;Peter W. Evans;;0000-0003-0214-4748;;;;;;;;;https://doi.org/10.1007/s11229-014-0605-0;;;Synth.;journals/synthese/Evans15;2020-07-09;;;;;4;1139-1155;;;;;;Retrocausality at no extra cost.;;;db/journals/synthese/synthese192.html#Evans15;192;2015
264699;Jonas Umlauft|Sandra Hirche;;0000-0003-2865-4658;;;;;;;;;https://doi.org/10.1016/j.ifacsc.2020.100079;;;IFAC J. Syst. Control.;journals/ifacjsc/UmlauftH20;2021-09-16;;;;;;100079;;;;;;Learning stochastically stable Gaussian process state-space models.;;;db/journals/ifacjsc/ifacjsc12.html#UmlauftH20;12;2020
266044;Yuan Cui;;;;;;;;;;;https://doi.org/10.5539/cis.v2n4p144;oa;;Comput. Inf. Sci.;journals/ccsecis/Cui09;2020-07-09;;;;;4;144-147;;;;;;DOA Estimation for Coherent Sources in Transformed Space.;;;db/journals/ccsecis/ccsecis2.html#Cui09;2;2009
267873;Natália Martínková|Pavel Skrabánek;;0000-0001-6194-0467|0000-0003-4556-4363;;;;;;;;;https://doi.org/10.1145/3451389;;;ACM Trans. Math. Softw.;journals/toms/SkrabanekM21;2022-01-08;;;;;3;29:1-29:18;;;;;;Algorithm 1017: fuzzyreg: An R Package for Fitting Fuzzy Regression Models.;;;db/journals/toms/toms47.html#SkrabanekM21;47;2021
269572;Claudio Asci|Mauro Piccioni;;;;;;;;;;;http://www.kybernetika.cz/content/2009/2/169;oa;;Kybernetika;journals/kybernetika/AsciP09;2021-02-17;;;;;2;169-188;;;;;;Asymptotic Behaviour of a BIPF Algorithm with an Improper Target.;;;db/journals/kybernetika/kybernetika45.html#AsciP09;45;2009
270169;Friedrich Liese|Ingo Steinke;;;;;;;;;;;http://www.kybernetika.cz/content/2001/5/585;oa;;Kybernetika;journals/kybernetika/LieseS01;2021-02-17;;;;;5;585-603;;;;;;A note on the rate of convergence of local polynomial estimators in regression models.;;;db/journals/kybernetika/kybernetika37.html#LieseS01;37;2001
273669;Salman A. Khan|Shafiqur Rehman;;;;;;;;;;;https://doi.org/10.1080/08839514.2018.1525525;;;Appl. Artif. Intell.;journals/aai/RehmanK19;2020-08-25;;;;;1;27-53;;;;;;Goal Programming-Based Two-Tier Multi-Criteria Decision-Making Approach for Wind Turbine Selection.;;;db/journals/aai/aai33.html#RehmanK19;33;2019
274957;Henry Wolkowicz|Qing Zhao;;;;;;;;;;;https://doi.org/10.1137/0805009;;;SIAM J. Optim.;journals/siamjo/WolkowiczZ95;2020-06-08;;;;;1;172-191;;;;;;An All-Inclusive Efficient Region of Updates for Least Change Secant Methods.;;;db/journals/siamjo/siamjo5.html#WolkowiczZ95;5;1995
275052;Michael W. Leonard|Philip E. Gill;;;;;;;;;;;https://doi.org/10.1137/S1052623497319973;;;SIAM J. Optim.;journals/siamjo/GillL03;2020-06-08;;;;;2;380-401;;;;;;Limited-Memory Reduced-Hessian Methods for Large-Scale Unconstrained Optimization.;;;db/journals/siamjo/siamjo14.html#GillL03;14;2003
275566;Chong Li|Kung Fu Ng;;;;;;;;;;;https://doi.org/10.1137/S1052623402401373;;;SIAM J. Optim.;journals/siamjo/LiN02;2020-06-08;;;;;3;726-744;;;;;;On Best Approximation by Nonconvex Sets and Perturbation of Nonconvex Inequality Systems in Hilbert Spaces.;;;db/journals/siamjo/siamjo13.html#LiN02;13;2002
280125;Claudia Giardino|Francesca De Santi|Giacomo De Carolis|Gianfranco Fornaro|Marco Toffolon|Mariano Bresciani|Marina Amadori|Virginia Zamparelli;;0000-0001-6825-7070|0000-0001-8810-8478|0000-0002-0523-9446|0000-0002-1679-607X|0000-0002-3937-4988|0000-0002-7185-8464|0000-0003-2829-0903|0000-0003-4823-9347;;;;;;;;;https://doi.org/10.3390/rs13122293;oa;;Remote. Sens.;journals/remotesensing/AmadoriZCFTBGS21;2021-07-29;;;;;12;2293;;;;;;Monitoring Lakes Surface Water Velocity with SAR: A Feasibility Study on Lake Garda, Italy.;;;db/journals/remotesensing/remotesensing13.html#AmadoriZCFTBGS21;13;2021
281380;Mingjie Qian|Song Sun|Xianju Li;;0000-0001-7785-2541;;;;;;;;;https://doi.org/10.3390/rs13245052;oa;;Remote. Sens.;journals/remotesensing/QianSL21;2022-01-21;;;;;24;5052;;;;;;Multimodal Data and Multiscale Kernel-Based Multistream CNN for Fine Classification of a Complex Surface-Mined Area.;;;db/journals/remotesensing/remotesensing13.html#QianSL21;13;2021
282444;Clare Edwards|David William Lamb|Derek A. Schneider|Karl Andersson 0002|Richard Azu Crabbe;;0000-0002-1897-4175|0000-0002-2917-2231|0000-0002-3101-5462|0000-0003-3301-7063;;;;;;;;;https://doi.org/10.3390/rs11070872;oa;;Remote. Sens.;journals/remotesensing/CrabbeLEAS19;2020-05-11;;;;;7;872;;;;;;A Preliminary Investigation of the Potential of Sentinel-1 Radar to Estimate Pasture Biomass in a Grazed Pasture Landscape.;;;db/journals/remotesensing/remotesensing11.html#CrabbeLEAS19;11;2019
283520;Fang Huang 0001|Hongxia Cao|Ning Ma|Shengyi Chen|Shuying Peng;;;;;;;;;;;https://doi.org/10.3390/rs14040855;oa;;Remote. Sens.;journals/remotesensing/HuangPCCM22;2022-03-16;;;;;4;855;;;;;;VO-LVV - A Novel Urban Regional Living Vegetation Volume Quantitative Estimation Model Based on the Voxel Measurement Method and an Octree Data Structure.;;;db/journals/remotesensing/remotesensing14.html#HuangPCCM22;14;2022
285929;Chao Wang 0004|Fan Wu 0001|Hong Zhang 0001|Juanjuan Li|Lu Li;;0000-0002-0088-8148|0000-0002-1398-7196|0000-0002-9280-8378|0000-0003-4887-923X;;;;;;;;;https://doi.org/10.3390/rs12172791;oa;;Remote. Sens.;journals/remotesensing/LiZWWL20;2020-10-06;;;;;17;2791;;;;;;Spaceborne SAR Data for Regional Urban Mapping Using a Robust Building Extractor.;;;db/journals/remotesensing/remotesensing12.html#LiZWWL20;12;2020
285949;Aida Alvera-Azcárate|Antonio Turiel|Estrella Olmedo|Isabelle Taupier-Letage;;0000-0002-0484-4791|0000-0002-1094-2080;;;;;;;;;https://doi.org/10.3390/rs10030485|https://www.wikidata.org/entity/Q64391125;oa;;Remote. Sens.;journals/remotesensing/OlmedoTTA18;2020-05-11;;;;;3;485;;;;;;Improving SMOS Sea Surface Salinity in the Western Mediterranean Sea through Multivariate and Multifractal Analysis.;;;db/journals/remotesensing/remotesensing10.html#OlmedoTTA18;10;2018
286361;Boud Verbeiren|Charlotte Wirion|Willy Bauwens;;0000-0002-4545-0051|0000-0003-0721-3036;;;;;;;;;https://doi.org/10.3390/rs9070645;oa;;Remote. Sens.;journals/remotesensing/WirionBV17;2020-05-11;;;;;7;645;;;;;;Location- and Time-Specific Hydrological Simulations with Multi-Resolution Remote Sensing Data in Urban Areas.;;;db/journals/remotesensing/remotesensing9.html#WirionBV17;9;2017
288714;Baozhang Chen|Lifeng Guo|Petri Pellikka|Simon Measho|Sunsanee Arunyawat|Tecle Yemane|Venus Tuankrua|Woldeselassie Ogbazghi|Yongyut Trisurat;;0000-0002-5996-9268|0000-0003-3824-4660;;;;;;;;;https://doi.org/10.3390/rs11060724;oa;;Remote. Sens.;journals/remotesensing/MeashoCTPGATOY19;2020-05-11;;;;;6;724;;;;;;Spatio-Temporal Analysis of Vegetation Dynamics as a Response to Climate Variability and Drought Patterns in the Semiarid Region, Eritrea.;;;db/journals/remotesensing/remotesensing11.html#MeashoCTPGATOY19;11;2019
289908;Leah Marajh|Yuhong He;;;;;;;;;;;https://doi.org/10.3390/rs14030701;oa;;Remote. Sens.;journals/remotesensing/MarajhH22;2022-03-16;;;;;3;701;;;;;;Temperature Variation and Climate Resilience Action within a Changing Landscape.;;;db/journals/remotesensing/remotesensing14.html#MarajhH22;14;2022
291319;Eftychia Koukouraki|Leonardo Vanneschi|Marco Painho;;0000-0003-0928-1139|0000-0003-1136-3387|0000-0003-4732-3328;;;;;;;;;https://doi.org/10.3390/rs14010040;oa;;Remote. Sens.;journals/remotesensing/KoukourakiVP22;2022-01-21;;;;;1;40;;;;;;Few-Shot Learning for Post-Earthquake Urban Damage Detection.;;;db/journals/remotesensing/remotesensing14.html#KoukourakiVP22;14;2022
292231;Doris Hermle|Markus Keuschnig|Michael Krautblatter|Michele Gaeta|Paolo Mazzanti;;;;;;;;;;;https://doi.org/10.3390/rs14030455;oa;;Remote. Sens.;journals/remotesensing/HermleGKMK22;2022-03-16;;;;;3;455;;;;;;Performance Testing of Optical Flow Time Series Analyses Based on a Fast, High-Alpine Landslide.;;;db/journals/remotesensing/remotesensing14.html#HermleGKMK22;14;2022
293760;Huazhong Ren|Licui Deng|Lun Wu|Pengcheng Zhang|Yishan Zhang;;0000-0002-2882-308X;;;;;;;;;https://doi.org/10.3390/rs12101567;oa;;Remote. Sens.;journals/remotesensing/ZhangWRDZ20;2020-06-15;;;;;10;1567;;;;;;Retrieval of Water Quality Parameters from Hyperspectral Images Using Hybrid Bayesian Probabilistic Neural Network.;;;db/journals/remotesensing/remotesensing12.html#ZhangWRDZ20;12;2020
296286;Ana Astort|Andrés Folguera|Andrés Nacif|Francisco Ruiz|Gemma Acosta|Lucía Sagripanti|Thomas R. Walter;;0000-0001-6560-249X|0000-0001-8965-8543|0000-0002-9925-4486;;;;;;;;;https://doi.org/10.3390/rs11182175;oa;;Remote. Sens.;journals/remotesensing/AstortWRSNAF19;2021-10-14;;;;;18;2175;;;;;;Unrest at Domuyo Volcano, Argentina, Detected by Geophysical and Geodetic Data and Morphometric Analysis.;;;db/journals/remotesensing/remotesensing11.html#AstortWRSNAF19;11;2019
296811;Runze Fan|Ting-Bing Xu|Zhenzhong Wei;;0000-0002-0835-5792|0000-0002-4694-7086;;;;;;;;;https://doi.org/10.3390/rs13040663;oa;;Remote. Sens.;journals/remotesensing/FanXW21;2021-03-23;;;;;4;663;;;;;;Estimating 6D Aircraft Pose from Keypoints and Structures.;;;db/journals/remotesensing/remotesensing13.html#FanXW21;13;2021
296922;Gangsheng Li|Jingzhi Zhang|Jiong Niu|Ling Zhang 0003|Q. M. Jonathan Wu;;;;;;;;;;;https://doi.org/10.3390/rs13112164;oa;;Remote. Sens.;journals/remotesensing/0003ZNWL21;2021-07-13;;;;;11;2164;;;;;;Track Prediction for HF Radar Vessels Submerged in Strong Clutter Based on MSCNN Fusion with GRU-AM and AR Model.;;;db/journals/remotesensing/remotesensing13.html#0003ZNWL21;13;2021
303047;Ming Qiu|Renping Zhang|Rizwan Ali|Shiyong Zheng|Ubaldo Comite;;;;;;;;;;;https://www.online-journals.org/index.php/i-jet/article/view/18229;oa;;iJET;journals/ijet/ZhangZQAC21;2021-01-22;;;;;1;109-123;;;;;;The Effect of Network Relational Structure on Knowledge Diffusion Learning: An Empirical Study.;;;db/journals/ijet/ijet16.html#ZhangZQAC21;16;2021
303125;Boubker Sbihi;;;;;;;;;;;https://www.online-journals.org/index.php/i-jet/article/view/6;oa;;iJET;journals/ijet/Sbihi06;2019-09-06;;;;;2;;;;;;;The Moroccan Experience in E-learning in the Ecole des Sciences de l' Information.;;;db/journals/ijet/ijet1.html#Sbihi06;1;2006
303273;Ivan Uroda|Marina Cicin-Sain;;;;;;;;;;;https://www.online-journals.org/index.php/i-jet/article/view/642;oa;;iJET;journals/ijet/Cicin-SainU08;2019-09-06;;;;;S2;10-13;;;;;;Large Student Groups Assessment During the Semester Term.;;;db/journals/ijet/ijet3.html#Cicin-SainU08;3;2008
304095;Xiaoyan Zhong;;;;;;;;;;;https://www.online-journals.org/index.php/i-jet/article/view/6484;oa;;iJET;journals/ijet/Zhong17;2019-09-06;;;;;2;27-39;;;;;;"Application of Multi-lens Video Editing Technology in Multi-media Interactive Teaching of ""Aerobics"".";;;db/journals/ijet/ijet12.html#Zhong17;12;2017
305446;Ana Flàvia M. de Lima|Edjair de Souza Mota|José Neuman de Souza|Leandro S. G. de Carvalho;;0000-0002-2980-8877;;;;;;;;;https://doi.org/10.1002/nem.621;;;Int. J. Netw. Manag.;journals/ijnm/LimaCSM07;2020-10-26;;;;;4;263-274;;;;;;A framework for network quality monitoring in the VoIP environment.;;;db/journals/ijnm/ijnm17.html#LimaCSM07;17;2007
305669;Huajie Xu|Jian Wang 0028|Xiaolin Xu|Xiaoming Hu 0002|Yinchun Yang;;;;;;;;;;;https://doi.org/10.1080/00207160.2015.1086759;;;Int. J. Comput. Math.;journals/ijcm/HuWXYX17;2020-03-20;;;;;1;22-38;;;;;;An improved efficient identity-based proxy signature in the standard model.;;;db/journals/ijcm/ijcm94.html#HuWXYX17;94;2017
306364;Ichiro Hagiwara|Maria Savchenko|Olga Egorova|Vladimir V. Savchenko;;;;;;;;;;;https://doi.org/10.1080/00207160802033624;;;Int. J. Comput. Math.;journals/ijcm/SavchenkoSEH08;2017-05-28;;;;;10;1589-1607;;;;;;Mesh quality improvement: radial basis functions approach.;;;db/journals/ijcm/ijcm85.html#SavchenkoSEH08;85;2008
312273;Chee Sun Won;;0000-0002-3400-0792;;;;;;;;;https://doi.org/10.1117/1.2970151;;;J. Electronic Imaging;journals/jei/Won08;2018-11-02;;;;;3;033016;;;;;;Image extraction in digital documents.;;;db/journals/jei/jei17.html#Won08;17;2008
312570;Andrew Beng Jin Teoh|Michael Goh Kah Ong|Yi Zheng Goh;;0000-0001-5063-9484|0000-0002-9217-6390;;;;;;;;;https://doi.org/10.1117/1.3112004|https://www.wikidata.org/entity/Q58424254;;;J. Electronic Imaging;journals/jei/GohTO09;2020-03-27;;;;;2;023001;;;;;;Wavelet-based illumination invariant preprocessing in face recognition.;;;db/journals/jei/jei18.html#GohTO09;18;2009
314433;Oliver Santiago Quick;;;;;;;;;;;https://doi.org/10.3389/frobt.2021.791527;oa;;Frontiers Robotics AI;journals/firai/Quick21;2022-01-11;;;;;;791527;;;;;;Empathizing and Sympathizing With Robots: Implications for Moral Standing.;;;db/journals/firai/firai8.html#Quick21;8;2021
315092;Alessandra Sciutti|Ana Tanevska|Francesco Rea|Giulio Sandini|Lola Cañamero;;0000-0003-3324-985X;;;;;;;;;https://doi.org/10.3389/frobt.2020.00121;oa;;Frontiers Robotics AI;journals/firai/TanevskaRSCS20;2022-01-03;;;;;;121;;;;;;A Socially Adaptable Framework for Human-Robot Interaction.;;;db/journals/firai/firai7.html#TanevskaRSCS20;7;2020
315959;Nikolai Tillmann|Wolfgang Grieskamp|Wolfram Schulte;;;;;;;;;;;https://doi.org/10.1016/j.entcs.2006.01.002;oa;;Electron. Notes Theor. Comput. Sci.;journals/entcs/GrieskampTS06;2021-02-12;;;;;3;3-26;;;;;;XRT- Exploring Runtime for .NET Architecture and Applications.;;;db/journals/entcs/entcs144.html#GrieskampTS06;144;2006
322381;Jitsupat Rattanakangwanwong|Yotsanan Meemark;;;;;;;;;;;https://doi.org/10.1016/j.ffa.2020.101689;;;Finite Fields Their Appl.;journals/ffa/Rattanakangwanwong20;2020-06-23;;;;;;101689;;;;;;Unitary Cayley graphs of matrix rings over finite commutative rings.;;;db/journals/ffa/ffa65.html#Rattanakangwanwong20;65;2020
322895;Bryan Petrak|Cafer Çaliskan;;0000-0002-9619-9207;;;;;;;;;https://doi.org/10.1016/j.ffa.2012.11.003;oa;;Finite Fields Their Appl.;journals/ffa/CaliskanP13;2021-02-12;;;;;;24-29;;;;;;Subplanes of order 3 in Figueroa planes.;;;db/journals/ffa/ffa20.html#CaliskanP13;20;2013
325869;S. Appavu alias Balamurugan|S. Geetha 0001|S. Sasikala;;0000-0002-4117-3253;;;;;;;;;https://doi.org/10.1016/j.ipl.2016.08.003;;;Inf. Process. Lett.;journals/ipl/SasikalaBG17;2021-07-25;;;;;;25-34;;;;;;A novel adaptive feature selector for supervised classification.;;;db/journals/ipl/ipl117.html#SasikalaBG17;117;2017
326699;Michiel H. M. Smid|Prosenjit Gupta|Ravi Janardan;;;;;;;;;;;https://doi.org/10.1016/S0020-0190(98)00187-2;;;Inf. Process. Lett.;journals/ipl/GuptaJS99;2017-05-26;;;;;1;7-13;;;;;;Efficient Algorithms for Counting and Reporting Pairwise Intersections Between Convex Polygons.;;;db/journals/ipl/ipl69.html#GuptaJS99;69;1999
331181;Jaechul Sung|Jongin Lim|Jongsu Kim|Sangjin Lee|Seokhie Hong;;0000-0002-8681-4106;;;;;;;;;https://doi.org/10.1016/S0020-0190(01)00276-9;;;Inf. Process. Lett.;journals/ipl/HongSLLK02;2020-12-29;;;;;5;243-246;;;;;;Provable security for 13 round Skipjack-like structure.;;;db/journals/ipl/ipl82.html#HongSLLK02;82;2002
335758;Giancarlo Panichi|Gianpaolo Coro|Paolo Scarponi|Pasquale Pagano;;0000-0001-6611-3209|0000-0001-7232-191X;;;;;;;;;https://doi.org/10.1002/cpe.4219;;;Concurr. Comput. Pract. Exp.;journals/concurrency/CoroPSP17;2020-06-15;;;;;18;;;;;;;Cloud computing in a distributed e-infrastructure using the web processing service standard.;;;db/journals/concurrency/concurrency29.html#CoroPSP17;29;2017
341051;Tianyang Lu|Wenyuan Xu|Xiaoyu Ji 0001|Yushi Cheng;;0000-0002-0888-2322|0000-0002-1101-0007;;;;;;;;;https://doi.org/10.1109/TMC.2019.2900919;;;IEEE Trans. Mob. Comput.;journals/tmc/ChengJLX20;2021-11-10;;;;;4;907-921;;;;;;On Detecting Hidden Wireless Cameras: A Traffic Pattern-based Approach.;;;db/journals/tmc/tmc19.html#ChengJLX20;19;2020
344741;Ahmed Talib|Husniza Husni|Loay Edwar George|Massudi Mahmuddin;;0000-0001-9028-0816|0000-0002-0357-4136|0000-0002-5940-4566|0000-0003-3600-2369;;;;;;;;;https://doi.org/10.1016/j.jvcir.2013.01.007;;;J. Vis. Commun. Image Represent.;journals/jvcir/TalibMHG13;2021-10-14;;;;;3;345-360;;;;;;A weighted dominant color descriptor for content-based image retrieval.;;;db/journals/jvcir/jvcir24.html#TalibMHG13;24;2013
